2717.0651877443479,60.914628602600196,-3.6366942449313626,109.10082734794088,9.5463223929448251,108.19165378670803,16.365124102191118,-115.91962905718707,163.19665424129465,38.639876352395852,-426.85698699881817,-12097.008818983508,96.372397490680967,-4.5458678061642468,-921.72015637784682,733.58259841803863,262.38748977179768,-969.89680880080039,2046.5951450131638
410.94644967724372,15.00136376034194,150.92281116465156,197.74524956814281,11.364669515410499,24.547686153286673,35.912355668697209,-142.28566233293952,423.22029275388638,71.370124556777995,-59.096281480134415,-12191.562869351728,107.73706700609151,29.548140740067208,-1094.2358396217735,887.85435039548963,110.37367033366682,-1180.6768797163409,-1021.3655786890128
1111.4646786071453,213.65578688971775,42.731157377943404,246.84062187471653,12.273843076643328,74.552232021092905,-2.727520683698538,-208.6553323029371,168.19710882807533,-104.55495954177667,-793.253932175655,-15685.516865169471,113.64669515410489,4.5458678061641464,-1192.8357123374735,940.13728520774544,116.23783980361925,-1320.8655332302951,-2405.6277843440839
-162.74206746067915,324.120374579508,141.37648877170676,463.22392944813197,13.183016637876182,28.184380398218092,-9.5463223929448286,-166.83334848622613,409.5826893353937,88.189835439585607,-241.38558050731956,-13094.372215655951,58.187107918901738,50.004545867806193,-1292.2083825802206,996.9365396854248,290.84462223838625,-1330.6441494681353,2099.2362942085369
-34.548595326847426,9.6804099421447678e-14,187.74434039458134,216.38330757341566,13.183016637876179,-36.366942449313626,-8.6371488317119915,-66.369669969997389,155.92326575143193,149.1044640421859,-475.04318574415879,-9482.2256568778976,88.189835439585423,27.275206836985163,-1357.8961723792931,963.49031730157265,1003.182107464317,-1387.0929175379636,1063.7330666423154
1561.0510046367885,585.05318665333266,71.824711337394405,-117.73797617965285,12.273843076643349,29.09355395945089,-34.094008546231557,-92.735703245749747,-121.3746704245842,256.38694426766097,-580.50731884716924,-5939.1762887535015,61.823802163833143,24.54768615328674,-1044.3222111100938,995.22956632421085,418.03800345486019,-1146.7728884444084,5362.3056641512703
1585.5986907900703,-350.03182107464204,128.64805891444695,293.20847349759094,10.455495954177664,11.819256296026969,11.364669515410483,-171.37921629239028,114.55586871533771,-58.187107918901717,170.01545595054128,-3868.9880898263145,97.281571051913886,-5.4550413673971088,-984.27129739066493,800.62960269115376,286.52604782253064,-1079.6567869806347,440.35821438308466
2085.1895626875198,38.185289571779819,140.01272842985733,18.18347122465693,12.273843076643336,69.097190653695989,-10.455495954177666,-116.82880261842001,255.9323574870447,133.64851350122748,-967.8152559323604,-11212.382943903971,93.644876806982438,35.457768888080729,-1163.8785344122086,916.28420765524049,1092.6447858896283,-1216.645604145833,1389.6717883443205
1093.7357941631049,75.00681880170913,69.097190653695833,150.9228111646517,12.273843076643338,96.826984271297576,5.0004545867805916,-88.644422220201946,417.76525138648952,58.187107918901695,-383.2166560596429,-7125.1931993817225,65.915083189380809,23.183925811437405,-1148.2407491590031,1004.7027002454729,-278.97990726429651,-1220.0290935539615,1226.384216746902
1526.04782252932,-10.000909173561169,68.188017092462971,267.29702700245485,10.455495954177669,-87.280661878352717,-1.3637603418492807,-140.92190199109027,340.48549868169857,-271.84289480861906,-528.22983907627952,-9619.5108646240333,51.822892990271896,53.641240112737549,-1033.3666696972375,803.06118738067005,339.53086644240409,-1071.063278479864,-1580.8255295936497
459.13264842258303,255.93235748704453,145.46776979725448,294.11764705882428,12.273843076643328,-31.366487862533003,15.001363760341876,-126.37512501136474,-177.74343122102033,302.30020910991936,-891.44467678880153,-12055.1868351668,67.278843531230194,48.186198745340462,-1263.1148286207701,900.84098554414061,-359.53268478952606,-1331.7283389399054,2031.2301118283146
