-2685.8736059479425,1703.8413878562578,2806.6914498141186
-4975.2168525402576,1307.3110285006169,2072.4907063196965
-4414.4981412639272,483.27137546468157,1477.6951672862363
-4203.8413878562451,1226.7657992565034,2332.713754646833
-3714.3742255266284,1211.2763320941758,2815.9851301115164
-3228.0049566294751,241.6356877323438,2695.1672862453443
-486.36926889714476,-3463.4448574968924,4755.2664188351773
-2667.2862453531502,-1536.5551425030933,1514.869888475831
-4742.8748451053161,-2701.3630731102744,2094.1759603469509
-1722.4287484510439,272.61462205700144,4708.798017348191
-2419.454770755875,-2441.1400247831393,3890.9541511771863
-1942.3791821561233,-148.69888475836214,1883.5192069392697
-5281.9083023543853,2465.923172242869,1976.4560099132525
-3076.2081784386519,926.27013630730914,1573.7298636926796
-2029.1201982651737,-1505.5762081784335,539.03345724906808
-2162.3296158612056,-2118.9591078066842,3785.6257744733466
-2596.0346964064324,-1830.855018587351,4581.7843866170897
-18.587360594791015,-3392.1933085501742,3782.5278810408795
-4789.3432465923015,2242.8748451053225,2397.7695167286179
-3757.744733581153,-12.391573729865149,1675.9603469640556
-2388.4758364312174,-2026.0223048327071,3779.4299876084151
-5006.195786864917,585.50185873605596,2078.6864931846198
-3497.5216845431796,2004.3370508054516,1830.8550200090226
-2732.3420074349328,975.8364312267687,3135.0681536555062
-4811.0285006195636,675.34076827756985,3110.2850061957797
-1657.3729863692624,-3432.4659231722358,2682.7757125154762
-1806.0718711276288,-1806.0718711276247,3389.0954151177075
-1750.4405043032955,2112.7633209417595,2282.2324550069247
-5257.125154894652,1700.7434944237843,2072.4907063197002
-2843.8661710037036,-1189.591078066908,3525.4027261462106
-1366.1710037174612,92.936802973981017,1232.9615861214336
-3844.4857496901968,1304.21313506815,2084.8822800495582
-929.36802973976899,-3382.8996282527764,5263.3209417595872
-2069.392812887229,381.04089219331053,1827.7571251548889
-4708.7980173481901,-68.153655514249166,3401.4869888475732
-3993.1846344485625,377.94299876084426,2441.1400247831366
-2670.3841387856128,-855.01858736059125,2156.133828996276
-1446.716232961579,-712.51548946715855,2118.9591078066815
-4011.7719950433593,-2180.9169764560042,6130.7311028500462
-2537.1747211895849,-1620.1982651796734,1276.3320941759494
-2943.0191967290216,793.04320223721413,1418.8118367706386
-5303.5935563816456,2695.1672862453474,2001.2391573729808
-1757.9127543288282,50.04370220407295,2168.3961559971581
-5635.0681536554966,3726.7657992564968,2041.5117719950406
-3884.7583643122566,371.74721189591213,2685.873605947947
-2462.8252788103964,-377.94299876084006,2193.3085501858673
-2137.5464684014823,-3574.9690210656677,2769.5167286245237
-851.92069392812584,-1731.7224287484419,2723.0483271375374
-2388.4758364312179,-746.59231722428228,2509.2936802973882
-1490.0867410160993,-387.23667905823947,1688.3519206939238
-3066.914498141256,-926.27013630731062,3237.298636926877
-4872.9863692688787,1502.4783147459696,2053.9033457249002
-2992.5650557620693,-9.293680297395202,2534.0768277571165
-4965.9231722428567,117.71995043370333,907.68277571250883
-4067.5340768277415,1632.5898389095378,2338.9095415117658
-5105.3283767038292,430.60718711276002,783.76703841387302
-607.18711276331442,-532.83767038413657,1205.0805452292348
-7072.4907063196833,2407.0631970260156,681.53655514249476
-4457.8686493184514,-585.50185873605767,3909.5415117719854
-4978.3147459727252,117.71995043370133,774.47335811647451
-247.83147459726919,-2614.622057001231,2503.0978934324562
-2438.0421313506745,833.33333333333121,1490.0867410161036
-3345.7249070631806,2806.6914498141255,2859.3556381660392
-2097.273853779418,-1570.6319702602177,3333.3333333333244
-4067.5340768277438,793.06071871127847,3674.10161090457
-2633.2094175960228,-703.2218091697614,1397.1499380421249
-4606.5675340768157,105.32837670384293,3153.6555142502989
-3082.4039653035825,-631.9702602230484,24.783147459719885
-5030.9789343246412,1363.0731102850082,3593.5563816604649
-3912.6394052044484,684.63444857496825,1542.7509293680193
-3475.8364312267518,-811.64807930606855,3147.4597273853674
-1093.5563816604674,-4191.4498141263803,5120.8178438661535
-337.6703841387814,-3816.6047087980091,2939.9008674101547
-3097.8934324659122,-1728.6245353159868,359.35563816604008
-2992.5650557620675,-675.34076827756735,2565.0557620817735
-1877.3234200743429,-3079.3060718711199,2639.4052044609593
-5235.4399008673909,-55.762081784384442,4225.5266418835081
-2645.600991325889,-700.12391573729587,2657.9925650557539
-1939.2812887236569,-2230.4832713754549,4553.903345724897
-2577.4473358116347,-597.8934324659167,2459.7273853779329
-2831.4778320570999,-2729.2473487857292,3695.7836301485795
-1542.7509293680262,-3497.5216852540157,3705.0805452292325
-2754.0272614621958,-514.25030978934149,1316.6047087980085
-1548.9467162329513,-402.72614622056653,1768.8971499380393
-1976.4560099132545,-2521.6852540272575,2338.9095415117599
-4247.2118959107656,681.53655514250147,2688.9714993804146
-3494.4237918215476,-374.84510532837402,3190.8302354398916
-1527.2614622056915,-889.0954151177184,2122.0570012391472
-4999.9999999999882,111.52416356877058,381.0408921933028
-563.81660470879183,700.12391573729872,325.2788104089164
-2645.6009913258877,1025.4027261462204,1982.6517967781806
-3921.933085501847,1387.8562577447315,2391.5737298636873
-5037.1747211895799,1737.9180932476506,-535.93580854805953
-4188.3519206939145,-102.23048327137094,1979.5539033457153
-2642.5030978934224,-1493.1846344485677,2673.4820322180808
-1496.2825278810337,-1970.2602230483233,-12.391573729871622
-3153.6555142502984,-1756.5055762081738,2719.9504337050653
-3838.2899628252694,-439.90086741016421,1065.6753407682672
-2676.5799256505447,-597.89343246592034,3540.8921933085408
-3311.6480793060618,-86.741016109046754,334.57249070631229
-2772.614622056994,-291.20198265179232,2899.6282527880971
-4392.8128872366633,452.29244114002461,2732.3420074349356
-6319.7026022304563,4755.266418835181,783.76703841387894
-5257.1251548946575,2283.1474597273796,2199.5043370507951
-1902.1065675340676,-2651.7967781908183,3426.2701363073015
-6152.4163568773092,1638.7856257744718,3980.7930607187018
-3389.0954151177139,-1855.6381660470829,4200.7434944237775
-5418.2156133828721,18.587360594795754,4361.833952912003
-2589.8389095415037,718.71127633209608,2047.7075588599703
-4938.0421313506649,4454.7707558859884,173.48203221808942
-4098.5130111524004,2053.9033457249025,1223.6679058240311
-4764.56009913257,-65.055762081780628,4036.5551425030844
-4770.7558859975034,161.09045848822913,591.69764560098315
-1713.1350681536499,-1189.5910780669099,2363.6926889714887
-3128.8723667905688,-315.98513011152301,1604.7087980173383
-3652.4163568773129,-557.62081784386385,1338.2899628252751
-1849.4423791821439,-2589.8389095415064,3980.7930607186986
-4761.4622057001125,2716.8525402726059,780.66914498140704
-5213.7546468401306,2280.0495662949161,3355.0185873605851
1050.1858736059523,-2688.9714993804087,3333.3333333333226
-2016.7286245353118,-2856.2577447335707,3822.8004956629438
-743.49442379181039,-1570.6319702602154,2648.6988847583525
-3447.9553903345623,-1747.211895910775,4792.4411400247718
-2815.9851301115141,-1648.0793060718654,3429.3680297397646
-1614.0024783147394,-3218.7112763320829,2060.0991325898317
-1945.4770755885902,-1880.421313506811,619.57868649317925
-5213.754646840127,3760.842627013627,1310.4089219330797
-591.6976456009827,628.87236679058446,-161.09045848823624
